"zone","area","sub_area","pole","config_id","config_name","longitude","latitude"
"Downtown","Cortez Hill","200 CEDAR ST","CE-211","9293","15 Min Max $1.25 HR 8am-6pm Mon-Sat","-117.162412","32.721904"
"Downtown","Cortez Hill","200 CEDAR ST","CE-213","9293","15 Min Max $1.25 HR 8am-6pm Mon-Sat","-117.162328","32.721905"
"Downtown","Cortez Hill","200 CEDAR ST","CE-214","9138","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.162246","32.72206"
"Downtown","Cortez Hill","200 CEDAR ST","CE-216","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.162163","32.72206"
"Downtown","Cortez Hill","300 CEDAR ST","CE-302","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161906","32.722063"
"Downtown","Cortez Hill","300 CEDAR ST","CE-305","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161805","32.72191"
"Downtown","Cortez Hill","300 CEDAR ST","CE-307","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161706","32.72191"
"Downtown","Cortez Hill","300 CEDAR ST","CE-309","12467","2 Hour Max $1.25 HR 9am-6pm Mon-Fri 8am-6pm Sat","-117.161591","32.721911"
"Downtown","Cortez Hill","300 CEDAR ST","CE-311","12467","2 Hour Max $1.25 HR 9am-6pm Mon-Fri 8am-6pm Sat","-117.161492","32.721912"
"Downtown","Cortez Hill","300 CEDAR ST","CE-313","12467","2 Hour Max $1.25 HR 9am-6pm Mon-Fri 8am-6pm Sat","-117.161393","32.721913"
"Downtown","Cortez Hill","300 CEDAR ST","CE-315","12467","2 Hour Max $1.25 HR 9am-6pm Mon-Fri 8am-6pm Sat","-117.161294","32.721913"
"Downtown","Cortez Hill","400 CEDAR ST","CE-400","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161003","32.722069"
"Downtown","Cortez Hill","400 CEDAR ST","CE-402","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160918","32.722069"
"Downtown","Cortez Hill","400 CEDAR ST","CE-404","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160816","32.722069"
"Downtown","Cortez Hill","400 CEDAR ST","CE-408","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160731","32.722069"
"Downtown","Cortez Hill","400 CEDAR ST","CE-410","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160629","32.722069"
"Downtown","Cortez Hill","400 CEDAR ST","CE-412","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160543","32.722069"
"Downtown","Cortez Hill","400 CEDAR ST","CE-413","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160458","32.721915"
"Downtown","Cortez Hill","400 CEDAR ST","CE-414","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160356","32.722069"
"Downtown","Cortez Hill","500 CEDAR ST","CE-502","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160111","32.722068"
"Downtown","Cortez Hill","500 CEDAR ST","CE-503","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160062","32.721914"
"Downtown","Cortez Hill","500 CEDAR ST","CE-504","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159976","32.722067"
"Downtown","Cortez Hill","500 CEDAR ST","CE-505","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159928","32.721913"
"Downtown","Cortez Hill","500 CEDAR ST","CE-507","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159861","32.721912"
"Downtown","Cortez Hill","500 CEDAR ST","CE-509","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159743","32.721911"
"Downtown","Cortez Hill","500 CEDAR ST","CE-510","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159709","32.722193"
"Downtown","Cortez Hill","500 CEDAR ST","CE-511","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159676","32.72191"
"Downtown","Cortez Hill","500 CEDAR ST","CE-512","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159724","32.722105"
"Downtown","Cortez Hill","500 CEDAR ST","CE-513","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159541","32.721909"
"Downtown","Cortez Hill","500 CEDAR ST","CE-514","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159472","32.722062"
"Downtown","Cortez Hill","500 CEDAR ST","CE-516","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159405","32.722061"
"Downtown","East Village","1000 TENTH AVE","10-1001","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.155529","32.715971"
"Downtown","East Village","1000 TENTH AVE","10-1003","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.15553","32.716162"
"Downtown","East Village","1000 TENTH AVE","10-1005","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.155531","32.716354"
"Downtown","East Village","1000 TENTH AVE","10-1023","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.155533","32.716545"
"Downtown","East Village","1100 TENTH AVE","10-1103","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.155535","32.716918"
"Downtown","East Village","1100 TENTH AVE","10-1105","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.155536","32.717035"
"Downtown","East Village","1100 TENTH AVE","10-1107","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.155536","32.717131"
"Downtown","East Village","1100 TENTH AVE","10-1109","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.155537","32.717247"
"Downtown","East Village","1100 TENTH AVE","10-1111","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.155538","32.717344"
"Downtown","East Village","1100 TENTH AVE","10-1113","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.155538","32.71746"
"Downtown","East Village","1100 TENTH AVE","10-1115","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.155588","32.717349"
"Downtown","East Village","1100 TENTH AVE","10-1117","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.155588","32.717349"
"Downtown","East Village","1100 TENTH AVE","10-1118","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.155737","32.717594"
"Downtown","East Village","1100 TENTH AVE","10-1120","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.155783","32.717577"
"Downtown","East Village","1100 TENTH AVE","10-1121","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.15554","32.717673"
"Downtown","East Village","1100 TENTH AVE","10-1122","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.155869","32.717785"
"Downtown","East Village","1100 TENTH AVE","10-1124","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.155867","32.717791"
"Downtown","East Village","1200 TENTH AVE","10-1201","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.155923","32.717942"
"Downtown","East Village","1200 TENTH AVE","10-1203","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.155957","32.717977"
"Downtown","East Village","1200 TENTH AVE","10-1205","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.15588","32.718097"
"Downtown","East Village","1200 TENTH AVE","10-1209","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.155543","32.718071"
"Downtown","East Village","1200 TENTH AVE","10-1211","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.155544","32.718265"
"Downtown","East Village","1200 TENTH AVE","10-1219","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.155546","32.71846"
"Downtown","East Village","1200 TENTH AVE","10-1221","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.155548","32.718654"
"Downtown","East Village","300 TENTH AVE","10-303","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.155437","32.708285"
"Downtown","East Village","300 TENTH AVE","10-305","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.155507","32.708418"
"Downtown","East Village","300 TENTH AVE","10-307","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.155539","32.708431"
"Downtown","East Village","300 TENTH AVE","10-309","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.155592","32.708648"
"Downtown","East Village","300 TENTH AVE","10-311","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.155714","32.70889"
"Downtown","East Village","400 TENTH AVE","10-400E","13180","MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.155474","32.709791"
"Downtown","East Village","400 TENTH AVE","10-425","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.155483","32.710257"
"Downtown","East Village","600 TENTH AVE","10-601","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.155489","32.711679"
"Downtown","East Village","600 TENTH AVE","10-603","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.15549","32.711778"
"Downtown","East Village","600 TENTH AVE","10-605","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.155492","32.711877"
"Downtown","East Village","600 TENTH AVE","10-607","14760","2 Hour Max $1.25 HR 8am-6pm Mon-Sat      (Mobile Pay) ","-117.155493","32.711976"
"Downtown","East Village","600 TENTH AVE","10-609","14760","2 Hour Max $1.25 HR 8am-6pm Mon-Sat      (Mobile Pay) ","-117.155494","32.712076"
"Downtown","East Village","600 TENTH AVE","10-611","14760","2 Hour Max $1.25 HR 8am-6pm Mon-Sat      (Mobile Pay) ","-117.155496","32.712175"
"Downtown","East Village","600 TENTH AVE","10-613","14759","2 Hour Max $1.25 HR 8am-6pm Mon-Sat     (Mobile Pay) ","-117.155497","32.712274"
"Downtown","East Village","600 TENTH AVE","10-619","14759","2 Hour Max $1.25 HR 8am-6pm Mon-Sat     (Mobile Pay) ","-117.155498","32.712373"
"Downtown","East Village","600 TENTH AVE","10-625","14759","2 Hour Max $1.25 HR 8am-6pm Mon-Sat     (Mobile Pay) ","-117.1555","32.712472"
"Downtown","East Village","700 TENTH AVE","10-700","9274","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.155684","32.712733"
"Downtown","East Village","700 TENTH AVE","10-702","9274","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.155685","32.712791"
"Downtown","East Village","700 TENTH AVE","10-707","9274","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.155503","32.712849"
"Downtown","East Village","700 TENTH AVE","10-709","9274","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.155504","32.712926"
"Downtown","East Village","700 TENTH AVE","10-710","9274","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.155686","32.713002"
"Downtown","East Village","700 TENTH AVE","10-712","9274","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.155687","32.713059"
"Downtown","East Village","700 TENTH AVE","10-714","9274","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.155687","32.713136"
"Downtown","East Village","700 TENTH AVE","10-715","9274","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.155506","32.713195"
"Downtown","East Village","700 TENTH AVE","10-717","9274","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.155506","32.713271"
"Downtown","East Village","700 TENTH AVE","10-719","9274","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.155507","32.713329"
"Downtown","East Village","700 TENTH AVE","10-721","9274","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.155507","32.713406"
"Downtown","East Village","700 TENTH AVE","10-723","9274","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.155507","32.713463"
"Downtown","East Village","700 TENTH AVE","10-725","9274","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.155508","32.71354"
"Downtown","East Village","800 TENTH AVE","10-800","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.155692","32.713778"
"Downtown","East Village","800 TENTH AVE","10-801","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.15551","32.713836"
"Downtown","East Village","800 TENTH AVE","10-802","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.155693","32.713912"
"Downtown","East Village","800 TENTH AVE","10-804","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.155693","32.71397"
"Downtown","East Village","800 TENTH AVE","10-806","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.155694","32.714046"
"Downtown","East Village","800 TENTH AVE","10-807","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.155512","32.714105"
"Downtown","East Village","800 TENTH AVE","10-814","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.155695","32.714181"
"Downtown","East Village","800 TENTH AVE","10-816","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.155695","32.714257"
"Downtown","East Village","800 TENTH AVE","10-818","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.155696","32.714315"
"Downtown","East Village","800 TENTH AVE","10-819","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.155514","32.714373"
"Downtown","East Village","800 TENTH AVE","10-820","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.155697","32.714449"
"Downtown","East Village","800 TENTH AVE","10-824","9001","30 Min Max $1.25 HR 10am-8pm Mon-Sat  (Mobile Pay)","-117.155697","32.714526"
"Downtown","East Village","800 TENTH AVE","10-825","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.155516","32.714584"
"Downtown","East Village","900 TENTH AVE","10-901","9281","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.155517","32.714784"
"Downtown","East Village","900 TENTH AVE","10-902","9281","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.1557","32.714859"
"Downtown","East Village","900 TENTH AVE","10-903","9281","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.155518","32.714898"
"Downtown","East Village","900 TENTH AVE","10-904","14760","2 Hour Max $1.25 HR 8am-6pm Mon-Sat      (Mobile Pay) ","-117.155701","32.714972"
"Downtown","East Village","900 TENTH AVE","10-906","14760","2 Hour Max $1.25 HR 8am-6pm Mon-Sat      (Mobile Pay) ","-117.155702","32.715029"
"Downtown","East Village","900 TENTH AVE","10-907","14760","2 Hour Max $1.25 HR 8am-6pm Mon-Sat      (Mobile Pay) ","-117.15552","32.715069"
"Downtown","East Village","900 TENTH AVE","10-908","14760","2 Hour Max $1.25 HR 8am-6pm Mon-Sat      (Mobile Pay) ","-117.155703","32.715143"
"Downtown","East Village","900 TENTH AVE","10-909","14760","2 Hour Max $1.25 HR 8am-6pm Mon-Sat      (Mobile Pay) ","-117.155521","32.715183"
"Downtown","East Village","900 TENTH AVE","10-910","14760","2 Hour Max $1.25 HR 8am-6pm Mon-Sat      (Mobile Pay) ","-117.155704","32.715238"
"Downtown","East Village","900 TENTH AVE","10-912","14760","2 Hour Max $1.25 HR 8am-6pm Mon-Sat      (Mobile Pay) ","-117.155705","32.715295"
"Downtown","East Village","900 TENTH AVE","10-917","14760","2 Hour Max $1.25 HR 8am-6pm Mon-Sat      (Mobile Pay) ","-117.155523","32.715353"
"Downtown","East Village","900 TENTH AVE","10-919","14759","2 Hour Max $1.25 HR 8am-6pm Mon-Sat     (Mobile Pay) ","-117.155524","32.71541"
"Downtown","East Village","900 TENTH AVE","10-922","14759","2 Hour Max $1.25 HR 8am-6pm Mon-Sat     (Mobile Pay) ","-117.155706","32.715466"
"Downtown","East Village","900 TENTH AVE","10-924","14760","2 Hour Max $1.25 HR 8am-6pm Mon-Sat      (Mobile Pay) ","-117.155707","32.715523"
"Downtown","East Village","900 TENTH AVE","10-925","14759","2 Hour Max $1.25 HR 8am-6pm Mon-Sat     (Mobile Pay) ","-117.155525","32.715581"
"Downtown","East Village","900 TENTH AVE","10-927","14759","2 Hour Max $1.25 HR 8am-6pm Mon-Sat     (Mobile Pay) ","-117.155526","32.715638"
"Downtown","East Village","300 ELEVENTH AVE","11-300W","13180","MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.154527","32.708909"
"Downtown","East Village","300 ELEVENTH AVE","11-400W","13180","MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.154542","32.70987"
"Downtown","East Village","400 ELEVENTH AVE","11-420","14758","2 Hour Max $1.25 HR 8am-6pm Mon-Sat     (Mobile Pay) ","-117.154526","32.710219"
"Downtown","East Village","300 ELEVENTH AVE","11-500W","13180","MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.154637","32.710874"
"Downtown","East Village","500 ELEVENTH AVE","11-520","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.154754","32.711274"
"Downtown","East Village","500 ELEVENTH AVE","11-522","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.154755","32.711372"
"Downtown","East Village","700 ELEVENTH AVE","11-706","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.154775","32.712756"
"Downtown","East Village","700 ELEVENTH AVE","11-708","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.154776","32.712852"
"Downtown","East Village","700 ELEVENTH AVE","11-710","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.154777","32.712948"
"Downtown","East Village","700 ELEVENTH AVE","11-711","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.154596","32.713045"
"Downtown","East Village","700 ELEVENTH AVE","11-712","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.154779","32.71314"
"Downtown","East Village","700 ELEVENTH AVE","11-715","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.154598","32.713237"
"Downtown","East Village","700 ELEVENTH AVE","11-717","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.154598","32.713333"
"Downtown","East Village","700 ELEVENTH AVE","11-718","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.154776","32.712852"
"Downtown","East Village","700 ELEVENTH AVE","11-720","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.154778","32.713044"
"Downtown","East Village","700 ELEVENTH AVE","11-722","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.15478","32.713236"
"Downtown","East Village","700 ELEVENTH AVE","11-723","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.154593","32.712758"
"Downtown","East Village","700 ELEVENTH AVE","11-724","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.154776","32.712852"
"Downtown","East Village","700 ELEVENTH AVE","11-725","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.154593","32.712758"
"Downtown","East Village","800 ELEVENTH AVE","11-802","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.154785","32.71382"
"Downtown","East Village","800 ELEVENTH AVE","11-814","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.154786","32.713917"
"Downtown","East Village","800 ELEVENTH AVE","11-817","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.154604","32.714014"
"Downtown","East Village","800 ELEVENTH AVE","11-818","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.154787","32.714128"
"Downtown","East Village","800 ELEVENTH AVE","11-819","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.154606","32.714225"
"Downtown","East Village","800 ELEVENTH AVE","11-820","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.154789","32.71434"
"Downtown","East Village","800 ELEVENTH AVE","11-821","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.154607","32.714437"
"Downtown","East Village","800 ELEVENTH AVE","11-823","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) ","-117.154608","32.714552"
"Downtown","East Village","900 ELEVENTH AVE","11-911","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.154612","32.714942"
"Downtown","East Village","900 ELEVENTH AVE","11-915","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.154614","32.715132"
"Downtown","East Village","900 ELEVENTH AVE","11-917","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.154616","32.715322"
"Downtown","East Village","500 THIRTEENTH ST","13-502","9281","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.152939","32.710685"
"Downtown","East Village","500 THIRTEENTH ST","13-504","9281","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.152925","32.710573"
"Downtown","East Village","500 THIRTEENTH ST","13-506","14760","2 Hour Max $1.25 HR 8am-6pm Mon-Sat      (Mobile Pay) ","-117.152926","32.710633"
"Downtown","East Village","500 THIRTEENTH ST","13-508","14760","2 Hour Max $1.25 HR 8am-6pm Mon-Sat      (Mobile Pay) ","-117.152926","32.710692"
"Downtown","East Village","500 THIRTEENTH ST","13-510","14760","2 Hour Max $1.25 HR 8am-6pm Mon-Sat      (Mobile Pay) ","-117.152927","32.710772"
"Downtown","East Village","500 THIRTEENTH ST","13-512","14760","2 Hour Max $1.25 HR 8am-6pm Mon-Sat      (Mobile Pay) ","-117.152928","32.710832"
"Downtown","East Village","500 THIRTEENTH ST","13-514","14760","2 Hour Max $1.25 HR 8am-6pm Mon-Sat      (Mobile Pay) ","-117.152928","32.710892"
"Downtown","East Village","500 THIRTEENTH ST","13-526","14760","2 Hour Max $1.25 HR 8am-6pm Mon-Sat      (Mobile Pay) ","-117.152929","32.710952"
"Downtown","East Village","500 THIRTEENTH ST","13-528","14760","2 Hour Max $1.25 HR 8am-6pm Mon-Sat      (Mobile Pay) ","-117.15293","32.711011"
"Downtown","East Village","500 THIRTEENTH ST","13-530","14760","2 Hour Max $1.25 HR 8am-6pm Mon-Sat      (Mobile Pay) ","-117.15293","32.711071"
"Downtown","East Village","500 THIRTEENTH ST","13-532","14760","2 Hour Max $1.25 HR 8am-6pm Mon-Sat      (Mobile Pay) ","-117.152931","32.711131"
"Downtown","East Village","500 THIRTEENTH ST","13-534","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.152931","32.711191"
"Downtown","East Village","500 THIRTEENTH ST","13-536","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.152932","32.711271"
"Downtown","East Village","500 THIRTEENTH ST","13-538","14760","2 Hour Max $1.25 HR 8am-6pm Mon-Sat      (Mobile Pay) ","-117.152933","32.71133"
"Downtown","East Village","500 THIRTEENTH ST","13-540","14760","2 Hour Max $1.25 HR 8am-6pm Mon-Sat      (Mobile Pay) ","-117.152934","32.71139"
"Downtown","East Village","500 THIRTEENTH ST","13-600","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.152869","32.711675"
"Downtown","East Village","500 THIRTEENTH ST","13-602","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.152869","32.711675"
"Downtown","East Village","500 THIRTEENTH ST","13-604","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.15287","32.711896"
"Downtown","East Village","500 THIRTEENTH ST","13-606","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.152846","32.711888"
"Downtown","East Village","500 THIRTEENTH ST","13-608","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.152821","32.711961"
"Downtown","East Village","500 THIRTEENTH ST","13-610","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.152815","32.711969"
"Downtown","East Village","500 THIRTEENTH ST","13-614","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.152763","32.71212"
"Downtown","East Village","500 THIRTEENTH ST","13-616","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.152763","32.71212"
"Downtown","East Village","500 THIRTEENTH ST","13-624","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay)","-117.152729","32.712416"
